date,discharge_m3s,discharge_mm_day,station_id,station_name
1995-09-24,1.6706912,0.06407764890131842,01013500,"Fish River Near Fort Kent, Maine"
1995-09-25,1.6140576,0.06190552520974829,01013500,"Fish River Near Fort Kent, Maine"
1995-09-26,1.557424,0.05973340151817818,01013500,"Fish River Near Fort Kent, Maine"
1995-09-27,1.557424,0.05973340151817818,01013500,"Fish River Near Fort Kent, Maine"
1995-09-28,1.5291071999999999,0.05864733967239313,01013500,"Fish River Near Fort Kent, Maine"
1995-09-29,1.41584,0.0543030922892529,01013500,"Fish River Near Fort Kent, Maine"
1995-09-30,1.3875232,0.05321703044346784,01013500,"Fish River Near Fort Kent, Maine"
1995-10-01,1.3592064,0.05213096859768278,01013500,"Fish River Near Fort Kent, Maine"
1995-10-02,1.3025728,0.049958844906112666,01013500,"Fish River Near Fort Kent, Maine"
1995-10-03,1.2176224,0.046700659368757495,01013500,"Fish River Near Fort Kent, Maine"
1995-10-04,1.1893056,0.04561459752297243,01013500,"Fish River Near Fort Kent, Maine"
1995-10-05,1.1893056,0.04561459752297243,01013500,"Fish River Near Fort Kent, Maine"
1995-10-06,1.1893056,0.04561459752297243,01013500,"Fish River Near Fort Kent, Maine"
1995-10-07,1.1893056,0.04561459752297243,01013500,"Fish River Near Fort Kent, Maine"
1995-10-08,1.5007904,0.057561277826608075,01013500,"Fish River Near Fort Kent, Maine"
1995-10-09,1.6706912,0.06407764890131842,01013500,"Fish River Near Fort Kent, Maine"
1995-10-10,1.6423744,0.06299158705553337,01013500,"Fish River Near Fort Kent, Maine"
1995-10-11,1.6423744,0.06299158705553337,01013500,"Fish River Near Fort Kent, Maine"
1995-10-12,1.699008,0.06516371074710348,01013500,"Fish River Near Fort Kent, Maine"
1995-10-13,1.6423744,0.06299158705553337,01013500,"Fish River Near Fort Kent, Maine"
1995-10-14,1.6140576,0.06190552520974829,01013500,"Fish River Near Fort Kent, Maine"
1995-10-15,2.1803936,0.08362676212544946,01013500,"Fish River Near Fort Kent, Maine"
1995-10-16,2.548512,0.09774556612065521,01013500,"Fish River Near Fort Kent, Maine"
1995-10-17,2.1803936,0.08362676212544946,01013500,"Fish River Near Fort Kent, Maine"
1995-10-18,2.0671264,0.07928251474230921,01013500,"Fish River Near Fort Kent, Maine"
1995-10-19,1.982176,0.07602432920495404,01013500,"Fish River Near Fort Kent, Maine"
1995-10-20,1.8689088,0.07168008182181382,01013500,"Fish River Near Fort Kent, Maine"
1995-10-21,1.8972256,0.0727661436675989,01013500,"Fish River Near Fort Kent, Maine"
1995-10-22,2.8883136,0.1107783082700759,01013500,"Fish River Near Fort Kent, Maine"
1995-10-23,3.8794016,0.14879047287255293,01013500,"Fish River Near Fort Kent, Maine"
1995-10-24,3.4829664,0.1335856070315621,01013500,"Fish River Near Fort Kent, Maine"
1995-10-25,3.3696992,0.1292413596484219,01013500,"Fish River Near Fort Kent, Maine"
1995-10-26,3.114848,0.11946680303635636,01013500,"Fish River Near Fort Kent, Maine"
1995-10-27,3.0865312,0.1183807411905713,01013500,"Fish River Near Fort Kent, Maine"
1995-10-28,8.8631584,0.33993735773072314,01013500,"Fish River Near Fort Kent, Maine"
1995-10-29,17.7829504,0.6820468391530163,01013500,"Fish River Near Fort Kent, Maine"
1995-10-30,14.9795872,0.5745267164202956,01013500,"Fish River Near Fort Kent, Maine"
1995-10-31,15.4609728,0.5929897677986417,01013500,"Fish River Near Fort Kent, Maine"
1995-11-01,16.3104768,0.6255716231721934,01013500,"Fish River Near Fort Kent, Maine"
1995-11-02,17.5847328,0.6744444062325211,01013500,"Fish River Near Fort Kent, Maine"
1995-11-03,20.671264,0.7928251474230923,01013500,"Fish River Near Fort Kent, Maine"
1995-11-04,23.8993792,0.9166361978425889,01013500,"Fish River Near Fort Kent, Maine"
1995-11-05,24.7772,0.9503041150619257,01013500,"Fish River Near Fort Kent, Maine"
1995-11-06,25.909872,0.993746588893328,01013500,"Fish River Near Fort Kent, Maine"
1995-11-07,27.5805632,1.0578242377946465,01013500,"Fish River Near Fort Kent, Maine"
1995-11-08,35.396,1.3575773072313224,01013500,"Fish River Near Fort Kent, Maine"
1995-11-09,38.794016,1.4879047287255294,01013500,"Fish River Near Fort Kent, Maine"
1995-11-10,41.05936,1.574789676388334,01013500,"Fish River Near Fort Kent, Maine"
1995-11-11,43.324704,1.6616746240511386,01013500,"Fish River Near Fort Kent, Maine"
1995-11-12,47.855392,1.8354445193767481,01013500,"Fish River Near Fort Kent, Maine"
1995-11-13,50.687072,1.9440507039552537,01013500,"Fish River Near Fort Kent, Maine"
1995-11-14,51.819744,1.987493177786656,01013500,"Fish River Near Fort Kent, Maine"
1995-11-15,63.995968,2.4544997714742305,01013500,"Fish River Near Fort Kent, Maine"
1995-11-16,84.9504,3.2581855373551742,01013500,"Fish River Near Fort Kent, Maine"
1995-11-17,94.86128,3.6383071833799434,01013500,"Fish River Near Fort Kent, Maine"
1995-11-18,100.807808,3.866380170994806,01013500,"Fish River Near Fort Kent, Maine"
1995-11-19,101.94048,3.9098226448262086,01013500,"Fish River Near Fort Kent, Maine"
1995-11-20,101.090976,3.877240789452657,01013500,"Fish River Near Fort Kent, Maine"
1995-11-21,99.391968,3.8120770787055536,01013500,"Fish River Near Fort Kent, Maine"
1995-11-22,96.27712,3.692610275669197,01013500,"Fish River Near Fort Kent, Maine"
1995-11-23,92.312768,3.540561617259289,01013500,"Fish River Near Fort Kent, Maine"
1995-11-24,86.932576,3.3342098665601276,01013500,"Fish River Near Fort Kent, Maine"
1995-11-25,81.269216,3.1169974974031165,01013500,"Fish River Near Fort Kent, Maine"
1995-11-26,75.88902399999999,2.9106457467039553,01013500,"Fish River Near Fort Kent, Maine"
1995-11-27,70.225664,2.6934333775469437,01013500,"Fish River Near Fort Kent, Maine"
1995-11-28,66.261312,2.5413847191370356,01013500,"Fish River Near Fort Kent, Maine"
1995-11-29,62.013792,2.378475442269277,01013500,"Fish River Near Fort Kent, Maine"
1995-11-30,57.483104,2.2047055469436674,01013500,"Fish River Near Fort Kent, Maine"
1995-12-01,54.368256,2.0852387439073112,01013500,"Fish River Near Fort Kent, Maine"
1995-12-02,51.253408,1.9657719408709549,01013500,"Fish River Near Fort Kent, Maine"
1995-12-03,47.855392,1.8354445193767481,01013500,"Fish River Near Fort Kent, Maine"
1995-12-04,45.590047999999996,1.748559571713943,01013500,"Fish River Near Fort Kent, Maine"
1995-12-05,43.041536,1.6508140055932883,01013500,"Fish River Near Fort Kent, Maine"
1995-12-06,41.05936,1.574789676388334,01013500,"Fish River Near Fort Kent, Maine"
1995-12-07,39.077184,1.49876534718338,01013500,"Fish River Near Fort Kent, Maine"
1995-12-08,36.528672,1.4010197810627245,01013500,"Fish River Near Fort Kent, Maine"
1995-12-09,34.546496,1.3249954518577707,01013500,"Fish River Near Fort Kent, Maine"
1995-12-10,33.130656,1.2706923595685178,01013500,"Fish River Near Fort Kent, Maine"
1995-12-11,31.714816,1.2163892672792647,01013500,"Fish River Near Fort Kent, Maine"
1995-12-12,30.298976,1.162086174990012,01013500,"Fish River Near Fort Kent, Maine"
1995-12-13,28.599968,1.0969224642429085,01013500,"Fish River Near Fort Kent, Maine"
1995-12-14,27.60888,1.0589102996404314,01013500,"Fish River Near Fort Kent, Maine"
1995-12-15,26.6461088,1.0219841968837395,01013500,"Fish River Near Fort Kent, Maine"
1995-12-16,25.9381888,0.994832650739113,01013500,"Fish River Near Fort Kent, Maine"
1995-12-17,24.4373984,0.9372713729125051,01013500,"Fish River Near Fort Kent, Maine"
1995-12-18,23.502944,0.9014313320015981,01013500,"Fish River Near Fort Kent, Maine"
1995-12-19,22.8233408,0.8753658477027566,01013500,"Fish River Near Fort Kent, Maine"
1995-12-20,21.94552,0.8416979304834198,01013500,"Fish River Near Fort Kent, Maine"
1995-12-21,21.2376,0.8145463843387936,01013500,"Fish River Near Fort Kent, Maine"
1995-12-22,21.0393824,0.8069439514182981,01013500,"Fish River Near Fort Kent, Maine"
1995-12-23,20.6995808,0.7939112092688773,01013500,"Fish River Near Fort Kent, Maine"
1995-12-24,20.104928,0.7711039105073911,01013500,"Fish River Near Fort Kent, Maine"
1995-12-25,19.4536416,0.7461244880543348,01013500,"Fish River Near Fort Kent, Maine"
1995-12-26,19.397008,0.7439523643627647,01013500,"Fish River Near Fort Kent, Maine"
1995-12-27,19.11384,0.7330917459049142,01013500,"Fish River Near Fort Kent, Maine"
1995-12-28,18.7174048,0.7178868800639233,01013500,"Fish River Near Fort Kent, Maine"
1995-12-29,18.0661184,0.692907457610867,01013500,"Fish River Near Fort Kent, Maine"
1995-12-30,16.735228799999998,0.6418625508589691,01013500,"Fish River Near Fort Kent, Maine"
1995-12-31,16.5370112,0.6342601179384737,01013500,"Fish River Near Fort Kent, Maine"
1996-01-01,16.140576,0.6190552520974829,01013500,"Fish River Near Fort Kent, Maine"
1996-01-02,15.857408,0.6081946336396323,01013500,"Fish River Near Fort Kent, Maine"
1996-01-03,15.6308736,0.5995061388733519,01013500,"Fish River Near Fort Kent, Maine"
1996-01-04,15.3193888,0.5875594585697164,01013500,"Fish River Near Fort Kent, Maine"
1996-01-05,15.149488,0.581043087495006,01013500,"Fish River Near Fort Kent, Maine"
1996-01-06,14.86632,0.5701824690371554,01013500,"Fish River Near Fort Kent, Maine"
1996-01-07,14.583152,0.5593218505793048,01013500,"Fish River Near Fort Kent, Maine"
1996-01-08,14.299984,0.5484612321214543,01013500,"Fish River Near Fort Kent, Maine"
1996-01-09,14.016816,0.5376006136636037,01013500,"Fish River Near Fort Kent, Maine"
1996-01-10,13.733648,0.5267399952057531,01013500,"Fish River Near Fort Kent, Maine"
1996-01-11,13.45048,0.5158793767479025,01013500,"Fish River Near Fort Kent, Maine"
1996-01-12,13.2522624,0.5082769438274071,01013500,"Fish River Near Fort Kent, Maine"
1996-01-13,12.9690944,0.4974163253695565,01013500,"Fish River Near Fort Kent, Maine"
1996-01-14,12.74256,0.48872783060327607,01013500,"Fish River Near Fort Kent, Maine"
1996-01-15,12.459392,0.47786721214542544,01013500,"Fish River Near Fort Kent, Maine"
1996-01-16,12.317808,0.47243690291650015,01013500,"Fish River Near Fort Kent, Maine"
1996-01-17,12.176224,0.46700659368757486,01013500,"Fish River Near Fort Kent, Maine"
1996-01-18,11.9496896,0.45831809892129444,01013500,"Fish River Near Fort Kent, Maine"
1996-01-19,11.893056,0.45614597522972433,01013500,"Fish River Near Fort Kent, Maine"
1996-01-20,12.03464,0.4615762844586496,01013500,"Fish River Near Fort Kent, Maine"
1996-01-21,12.600976,0.4832975213743507,01013500,"Fish River Near Fort Kent, Maine"
1996-01-22,13.308895999999999,0.5104490675189771,01013500,"Fish River Near Fort Kent, Maine"
1996-01-23,16.99008,0.6516371074710348,01013500,"Fish River Near Fort Kent, Maine"
1996-01-24,23.786112,0.9122919504594487,01013500,"Fish River Near Fort Kent, Maine"
1996-01-25,31.14848,1.1946680303635637,01013500,"Fish River Near Fort Kent, Maine"
1996-01-26,39.64352,1.520486584099081,01013500,"Fish River Near Fort Kent, Maine"
1996-01-27,50.97024,1.9549113224131043,01013500,"Fish River Near Fort Kent, Maine"
1996-01-28,58.04944,2.2264267838593685,01013500,"Fish River Near Fort Kent, Maine"
1996-01-29,64.279136,2.4653603899320817,01013500,"Fish River Near Fort Kent, Maine"
1996-01-30,67.393984,2.584827192968438,01013500,"Fish River Near Fort Kent, Maine"
1996-01-31,70.508832,2.704293996004794,01013500,"Fish River Near Fort Kent, Maine"
1996-02-01,71.358336,2.736875851378346,01013500,"Fish River Near Fort Kent, Maine"
1996-02-02,70.792,2.715154614462645,01013500,"Fish River Near Fort Kent, Maine"
1996-02-03,69.092992,2.6499909037155414,01013500,"Fish River Near Fort Kent, Maine"
1996-02-04,66.54448,2.552245337594886,01013500,"Fish River Near Fort Kent, Maine"
1996-02-05,63.995968,2.4544997714742305,01013500,"Fish River Near Fort Kent, Maine"
1996-02-06,60.881119999999996,2.335032968437874,01013500,"Fish River Near Fort Kent, Maine"
1996-02-07,58.898944,2.2590086392329205,01013500,"Fish River Near Fort Kent, Maine"
1996-02-08,56.067264,2.1504024546544147,01013500,"Fish River Near Fort Kent, Maine"
1996-02-09,52.952416,2.030935651618058,01013500,"Fish River Near Fort Kent, Maine"
1996-02-10,51.536576,1.9766325593288054,01013500,"Fish River Near Fort Kent, Maine"
1996-02-11,48.988064,1.8788869932081502,01013500,"Fish River Near Fort Kent, Maine"
1996-02-12,47.005888,1.8028626640031962,01013500,"Fish River Near Fort Kent, Maine"
1996-02-13,44.457376,1.7051170978825407,01013500,"Fish River Near Fort Kent, Maine"
1996-02-14,42.192032,1.6182321502197363,01013500,"Fish River Near Fort Kent, Maine"
1996-02-15,39.926688,1.5313472025569317,01013500,"Fish River Near Fort Kent, Maine"
1996-02-16,37.378175999999996,1.4336016364362762,01013500,"Fish River Near Fort Kent, Maine"
1996-02-17,35.396,1.3575773072313224,01013500,"Fish River Near Fort Kent, Maine"
1996-02-18,34.263328,1.31413483339992,01013500,"Fish River Near Fort Kent, Maine"
1996-02-19,32.847488,1.259831741110667,01013500,"Fish River Near Fort Kent, Maine"
1996-02-20,31.431648,1.205528648821414,01013500,"Fish River Near Fort Kent, Maine"
1996-02-21,30.582144,1.1729467934478626,01013500,"Fish River Near Fort Kent, Maine"
1996-02-22,34.263328,1.31413483339992,01013500,"Fish River Near Fort Kent, Maine"
1996-02-23,37.378175999999996,1.4336016364362762,01013500,"Fish River Near Fort Kent, Maine"
1996-02-24,39.64352,1.520486584099081,01013500,"Fish River Near Fort Kent, Maine"
1996-02-25,48.704896,1.8680263747502994,01013500,"Fish River Near Fort Kent, Maine"
1996-02-26,54.085088,2.074378125449461,01013500,"Fish River Near Fort Kent, Maine"
1996-02-27,56.6336,2.172123691570116,01013500,"Fish River Near Fort Kent, Maine"
1996-02-28,59.46528,2.2807298761486217,01013500,"Fish River Near Fort Kent, Maine"
1996-02-29,60.597952,2.324172349980024,01013500,"Fish River Near Fort Kent, Maine"
1996-03-01,61.164288,2.345893586895725,01013500,"Fish River Near Fort Kent, Maine"
1996-03-02,61.164288,2.345893586895725,01013500,"Fish River Near Fort Kent, Maine"
1996-03-03,61.447456,2.3567542053535755,01013500,"Fish River Near Fort Kent, Maine"
1996-03-04,60.031616,2.302451113064323,01013500,"Fish River Near Fort Kent, Maine"
1996-03-05,58.615776,2.2481480207750697,01013500,"Fish River Near Fort Kent, Maine"
1996-03-06,56.067264,2.1504024546544147,01013500,"Fish River Near Fort Kent, Maine"
1996-03-07,54.085088,2.074378125449461,01013500,"Fish River Near Fort Kent, Maine"
1996-03-08,52.102911999999996,1.9983537962445066,01013500,"Fish River Near Fort Kent, Maine"
1996-03-09,50.97024,1.9549113224131043,01013500,"Fish River Near Fort Kent, Maine"
1996-03-10,48.988064,1.8788869932081502,01013500,"Fish River Near Fort Kent, Maine"
1996-03-11,46.72272,1.7920020455453458,01013500,"Fish River Near Fort Kent, Maine"
1996-03-12,44.174208,1.6942564794246904,01013500,"Fish River Near Fort Kent, Maine"
1996-03-13,42.4752,1.6290927686775871,01013500,"Fish River Near Fort Kent, Maine"
1996-03-14,41.05936,1.574789676388334,01013500,"Fish River Near Fort Kent, Maine"
1996-03-15,40.209856,1.5422078210147823,01013500,"Fish River Near Fort Kent, Maine"
1996-03-16,39.077184,1.49876534718338,01013500,"Fish River Near Fort Kent, Maine"
1996-03-17,37.378175999999996,1.4336016364362762,01013500,"Fish River Near Fort Kent, Maine"
1996-03-18,36.245504,1.390159162604874,01013500,"Fish River Near Fort Kent, Maine"
1996-03-19,34.829664,1.3358560703156213,01013500,"Fish River Near Fort Kent, Maine"
1996-03-20,33.696992,1.292413596484219,01013500,"Fish River Near Fort Kent, Maine"
1996-03-21,33.413824,1.2815529780263686,01013500,"Fish River Near Fort Kent, Maine"
1996-03-22,33.413824,1.2815529780263686,01013500,"Fish River Near Fort Kent, Maine"
1996-03-23,32.847488,1.259831741110667,01013500,"Fish River Near Fort Kent, Maine"
1996-03-24,31.714816,1.2163892672792647,01013500,"Fish River Near Fort Kent, Maine"
1996-03-25,30.865312,1.1838074119057131,01013500,"Fish River Near Fort Kent, Maine"
1996-03-26,30.582144,1.1729467934478626,01013500,"Fish River Near Fort Kent, Maine"
1996-03-27,30.015808,1.1512255565321614,01013500,"Fish River Near Fort Kent, Maine"
1996-03-28,29.166304,1.1186437011586097,01013500,"Fish River Near Fort Kent, Maine"
1996-03-29,28.2318496,1.082803660247703,01013500,"Fish River Near Fort Kent, Maine"
1996-03-30,27.3823456,1.050221804874151,01013500,"Fish River Near Fort Kent, Maine"
1996-03-31,26.8443264,1.0295866298042349,01013500,"Fish River Near Fort Kent, Maine"
1996-04-01,26.5894752,1.0198120731921694,01013500,"Fish River Near Fort Kent, Maine"
1996-04-02,26.617791999999998,1.0208981350379542,01013500,"Fish River Near Fort Kent, Maine"
1996-04-03,26.0797728,1.0002629599680382,01013500,"Fish River Near Fort Kent, Maine"
1996-04-04,25.5700704,0.9807138467439073,01013500,"Fish River Near Fort Kent, Maine"
1996-04-05,25.343536,0.9720253519776269,01013500,"Fish River Near Fort Kent, Maine"
1996-04-06,25.48512,0.9774556612065521,01013500,"Fish River Near Fort Kent, Maine"
1996-04-07,25.9665056,0.9959187125848982,01013500,"Fish River Near Fort Kent, Maine"
1996-04-08,26.476208,1.015467825809029,01013500,"Fish River Near Fort Kent, Maine"
1996-04-09,26.8726432,1.03067269165002,01013500,"Fish River Near Fort Kent, Maine"
1996-04-10,27.60888,1.0589102996404314,01013500,"Fish River Near Fort Kent, Maine"
1996-04-11,30.298976,1.162086174990012,01013500,"Fish River Near Fort Kent, Maine"
1996-04-12,30.865312,1.1838074119057131,01013500,"Fish River Near Fort Kent, Maine"
1996-04-13,31.14848,1.1946680303635637,01013500,"Fish River Near Fort Kent, Maine"
1996-04-14,31.997984,1.2272498857371152,01013500,"Fish River Near Fort Kent, Maine"
1996-04-15,32.56432,1.2489711226528166,01013500,"Fish River Near Fort Kent, Maine"
1996-04-16,33.98016,1.3032742149420695,01013500,"Fish River Near Fort Kent, Maine"
1996-04-17,42.758368,1.6399533871354375,01013500,"Fish River Near Fort Kent, Maine"
1996-04-18,53.235583999999996,2.0417962700759085,01013500,"Fish River Near Fort Kent, Maine"
1996-04-19,67.96032,2.606548429884139,01013500,"Fish River Near Fort Kent, Maine"
1996-04-20,84.9504,3.2581855373551742,01013500,"Fish River Near Fort Kent, Maine"
1996-04-21,107.60384,4.12703501398322,01013500,"Fish River Near Fort Kent, Maine"
1996-04-22,144.41568,5.538915413503796,01013500,"Fish River Near Fort Kent, Maine"
1996-04-23,188.30671999999998,7.222311274470635,01013500,"Fish River Near Fort Kent, Maine"
1996-04-24,235.595776,9.036034556931682,01013500,"Fish River Near Fort Kent, Maine"
1996-04-25,256.26704,9.828859704354775,01013500,"Fish River Near Fort Kent, Maine"
1996-04-26,261.647232,10.035211455053934,01013500,"Fish River Near Fort Kent, Maine"
1996-04-27,291.66304,11.186437011586099,01013500,"Fish River Near Fort Kent, Maine"
1996-04-28,305.82144,11.729467934478627,01013500,"Fish River Near Fort Kent, Maine"
1996-04-29,294.49472,11.2950431961646,01013500,"Fish River Near Fort Kent, Maine"
1996-04-30,279.203648,10.70856979944067,01013500,"Fish River Near Fort Kent, Maine"
1996-05-01,271.274944,10.404472482620855,01013500,"Fish River Near Fort Kent, Maine"
1996-05-02,266.17792,10.208981350379544,01013500,"Fish River Near Fort Kent, Maine"
1996-05-03,257.116544,9.861441559728327,01013500,"Fish River Near Fort Kent, Maine"
1996-05-04,243.241312,9.329271255293648,01013500,"Fish River Near Fort Kent, Maine"
1996-05-05,229.082912,8.786240332401118,01013500,"Fish River Near Fort Kent, Maine"
1996-05-06,214.075008,8.210627554135039,01013500,"Fish River Near Fort Kent, Maine"
1996-05-07,198.500768,7.613293538953256,01013500,"Fish River Near Fort Kent, Maine"
1996-05-08,184.342368,7.070262616060727,01013500,"Fish River Near Fort Kent, Maine"
1996-05-09,171.31664,6.570674166999601,01013500,"Fish River Near Fort Kent, Maine"
1996-05-10,159.706752,6.125388810227727,01013500,"Fish River Near Fort Kent, Maine"
1996-05-11,148.6632,5.701824690371554,01013500,"Fish River Near Fort Kent, Maine"
1996-05-12,149.229536,5.723545927287255,01013500,"Fish River Near Fort Kent, Maine"
1996-05-13,151.77804799999998,5.8212914934079105,01013500,"Fish River Near Fort Kent, Maine"
1996-05-14,151.77804799999998,5.8212914934079105,01013500,"Fish River Near Fort Kent, Maine"
1996-05-15,149.51270399999999,5.734406545745105,01013500,"Fish River Near Fort Kent, Maine"
1996-05-16,146.114688,5.604079124250898,01013500,"Fish River Near Fort Kent, Maine"
1996-05-17,142.433504,5.462891084298842,01013500,"Fish River Near Fort Kent, Maine"
1996-05-18,136.770144,5.245678715141829,01013500,"Fish River Near Fort Kent, Maine"
1996-05-19,136.486976,5.234818096683979,01013500,"Fish River Near Fort Kent, Maine"
1996-05-20,142.99984,5.484612321214542,01013500,"Fish River Near Fort Kent, Maine"
1996-05-21,145.548352,5.582357887335198,01013500,"Fish River Near Fort Kent, Maine"
1996-05-22,148.946368,5.712685308829405,01013500,"Fish River Near Fort Kent, Maine"
1996-05-23,147.813696,5.669242834998003,01013500,"Fish River Near Fort Kent, Maine"
1996-05-24,144.41568,5.538915413503796,01013500,"Fish River Near Fort Kent, Maine"
1996-05-25,137.053312,5.25653933359968,01013500,"Fish River Near Fort Kent, Maine"
1996-05-26,129.40777599999998,4.9633026352377145,01013500,"Fish River Near Fort Kent, Maine"
1996-05-27,120.62956799999999,4.6266234630443455,01013500,"Fish River Near Fort Kent, Maine"
1996-05-28,112.700864,4.32252614622453,01013500,"Fish River Near Fort Kent, Maine"
1996-05-29,105.33849599999999,4.040150066320415,01013500,"Fish River Near Fort Kent, Maine"
1996-05-30,99.1088,3.8012164602477028,01013500,"Fish River Near Fort Kent, Maine"
1996-05-31,93.162272,3.573143472632841,01013500,"Fish River Near Fort Kent, Maine"
1996-06-01,87.215744,3.3450704850179784,01013500,"Fish River Near Fort Kent, Maine"
1996-06-02,81.552384,3.127858115860967,01013500,"Fish River Near Fort Kent, Maine"
1996-06-03,75.03952,2.8780638913304033,01013500,"Fish River Near Fort Kent, Maine"
1996-06-04,68.809824,2.639130285257691,01013500,"Fish River Near Fort Kent, Maine"
1996-06-05,64.279136,2.4653603899320817,01013500,"Fish River Near Fort Kent, Maine"
1996-06-06,64.845472,2.4870816268477824,01013500,"Fish River Near Fort Kent, Maine"
1996-06-07,64.562304,2.4762210083899316,01013500,"Fish River Near Fort Kent, Maine"
1996-06-08,63.146464,2.4219179161006794,01013500,"Fish River Near Fort Kent, Maine"
1996-06-09,61.164288,2.345893586895725,01013500,"Fish River Near Fort Kent, Maine"
1996-06-10,58.615776,2.2481480207750697,01013500,"Fish River Near Fort Kent, Maine"
1996-06-11,55.500928,2.1286812177387135,01013500,"Fish River Near Fort Kent, Maine"
1996-06-12,53.80192,2.06351750699161,01013500,"Fish River Near Fort Kent, Maine"
1996-06-13,65.978144,2.5305241006791848,01013500,"Fish River Near Fort Kent, Maine"
1996-06-14,60.031616,2.302451113064323,01013500,"Fish River Near Fort Kent, Maine"
1996-06-15,55.784096,2.139541836196564,01013500,"Fish River Near Fort Kent, Maine"
1996-06-16,52.669247999999996,2.0200750331602073,01013500,"Fish River Near Fort Kent, Maine"
1996-06-17,50.97024,1.9549113224131043,01013500,"Fish River Near Fort Kent, Maine"
1996-06-18,48.421728,1.8571657562924493,01013500,"Fish River Near Fort Kent, Maine"
1996-06-19,45.873216,1.7594201901717939,01013500,"Fish River Near Fort Kent, Maine"
1996-06-20,43.324704,1.6616746240511386,01013500,"Fish River Near Fort Kent, Maine"
1996-06-21,41.625696,1.596510913304035,01013500,"Fish River Near Fort Kent, Maine"
1996-06-22,40.493024,1.5530684394726328,01013500,"Fish River Near Fort Kent, Maine"
1996-06-23,38.794016,1.4879047287255294,01013500,"Fish River Near Fort Kent, Maine"
1996-06-24,37.095008,1.4227410179784257,01013500,"Fish River Near Fort Kent, Maine"
1996-06-25,38.22768,1.4661834918098284,01013500,"Fish River Near Fort Kent, Maine"
1996-06-26,40.776192,1.5639290579304834,01013500,"Fish River Near Fort Kent, Maine"
1996-06-27,39.926688,1.5313472025569317,01013500,"Fish River Near Fort Kent, Maine"
1996-06-28,39.360352,1.5096259656412305,01013500,"Fish River Near Fort Kent, Maine"
1996-06-29,38.22768,1.4661834918098284,01013500,"Fish River Near Fort Kent, Maine"
1996-06-30,36.81184,1.411880399520575,01013500,"Fish River Near Fort Kent, Maine"
1996-07-01,35.112832,1.3467166887734718,01013500,"Fish River Near Fort Kent, Maine"
1996-07-02,32.847488,1.259831741110667,01013500,"Fish River Near Fort Kent, Maine"
1996-07-03,31.14848,1.1946680303635637,01013500,"Fish River Near Fort Kent, Maine"
1996-07-04,30.582144,1.1729467934478626,01013500,"Fish River Near Fort Kent, Maine"
1996-07-05,32.56432,1.2489711226528166,01013500,"Fish River Near Fort Kent, Maine"
1996-07-06,36.81184,1.411880399520575,01013500,"Fish River Near Fort Kent, Maine"
1996-07-07,37.095008,1.4227410179784257,01013500,"Fish River Near Fort Kent, Maine"
1996-07-08,36.528672,1.4010197810627245,01013500,"Fish River Near Fort Kent, Maine"
1996-07-09,37.944511999999996,1.4553228733519776,01013500,"Fish River Near Fort Kent, Maine"
1996-07-10,42.758368,1.6399533871354375,01013500,"Fish River Near Fort Kent, Maine"
1996-07-11,45.873216,1.7594201901717939,01013500,"Fish River Near Fort Kent, Maine"
1996-07-12,46.439552,1.781141427087495,01013500,"Fish River Near Fort Kent, Maine"
1996-07-13,46.156384,1.7702808086296444,01013500,"Fish River Near Fort Kent, Maine"
1996-07-14,48.988064,1.8788869932081502,01013500,"Fish River Near Fort Kent, Maine"
1996-07-15,50.97024,1.9549113224131043,01013500,"Fish River Near Fort Kent, Maine"
1996-07-16,56.916768,2.1829843100279662,01013500,"Fish River Near Fort Kent, Maine"
1996-07-17,55.500928,2.1286812177387135,01013500,"Fish River Near Fort Kent, Maine"
1996-07-18,54.085088,2.074378125449461,01013500,"Fish River Near Fort Kent, Maine"
1996-07-19,54.085088,2.074378125449461,01013500,"Fish River Near Fort Kent, Maine"
1996-07-20,67.110816,2.573966574510587,01013500,"Fish River Near Fort Kent, Maine"
1996-07-21,68.526656,2.62826966679984,01013500,"Fish River Near Fort Kent, Maine"
1996-07-22,69.37616,2.6608515221733917,01013500,"Fish River Near Fort Kent, Maine"
1996-07-23,69.092992,2.6499909037155414,01013500,"Fish River Near Fort Kent, Maine"
1996-07-24,69.659328,2.6717121406312425,01013500,"Fish River Near Fort Kent, Maine"
1996-07-25,70.792,2.715154614462645,01013500,"Fish River Near Fort Kent, Maine"
1996-07-26,73.057344,2.802039562125449,01013500,"Fish River Near Fort Kent, Maine"
1996-07-27,75.03952,2.8780638913304033,01013500,"Fish River Near Fort Kent, Maine"
1996-07-28,73.057344,2.802039562125449,01013500,"Fish River Near Fort Kent, Maine"
1996-07-29,69.659328,2.6717121406312425,01013500,"Fish River Near Fort Kent, Maine"
1996-07-30,65.12864,2.4979422453056332,01013500,"Fish River Near Fort Kent, Maine"
1996-07-31,61.447456,2.3567542053535755,01013500,"Fish River Near Fort Kent, Maine"
1996-08-01,57.483104,2.2047055469436674,01013500,"Fish River Near Fort Kent, Maine"
1996-08-02,53.80192,2.06351750699161,01013500,"Fish River Near Fort Kent, Maine"
1996-08-03,49.837568,1.9114688485817017,01013500,"Fish River Near Fort Kent, Maine"
1996-08-04,46.72272,1.7920020455453458,01013500,"Fish River Near Fort Kent, Maine"
1996-08-05,42.192032,1.6182321502197363,01013500,"Fish River Near Fort Kent, Maine"
